Datum;Gemeinde;Geschlecht;Staatsangehoerigkeit;Anzahl;Jahr;Wohnviertel-Name;Wohnviertel-ID
31. Dezember 2009;Basel;W;Portugal;187;2009;Matthäus;17
31. Dezember 2009;Basel;W;Slowenien;3;2009;Matthäus;17
31. Dezember 2009;Basel;W;Albanien;6;2009;Matthäus;17
31. Dezember 2009;Basel;W;Armenien;1;2009;Matthäus;17
31. Dezember 2009;Basel;W;Kenia;3;2009;Matthäus;17
31. Dezember 2009;Basel;W;Niederlande;21;2009;Matthäus;17
31. Dezember 2009;Basel;W;Mexiko;5;2009;Matthäus;17
31. Dezember 2009;Basel;W;Nordmazedonien;226;2009;Matthäus;17
31. Dezember 2009;Basel;W;Peru;9;2009;Matthäus;17
31. Dezember 1999;Basel;M;Albanien;2;1999;Matthäus;17
31. Dezember 1999;Basel;M;Bolivien;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Ghana;3;1999;Matthäus;17
31. Dezember 1999;Basel;M;Indonesien;1;1999;Matthäus;17
31. Dezember 1999;Basel;M;Kongo (Brazzaville);2;1999;Matthäus;17
31. Dezember 2000;Basel;M;Mosambik;1;2000;Matthäus;17
31. Dezember 2000;Basel;M;Rumänien;5;2000;Matthäus;17
31. Dezember 2000;Basel;M;Südafrika;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Angola;4;2000;Matthäus;17
31. Dezember 2000;Basel;W;Argentinien;1;2000;Matthäus;17
31. Dezember 2000;Basel;W;Côte d'Ivoire;2;2000;Matthäus;17
31. Dezember 2000;Basel;W;Dänemark;1;2000;Matthäus;17
31. Dezember 2000;Basel;W;Polen;6;2000;Matthäus;17
31. Dezember 2000;Basel;W;Portugal;92;2000;Matthäus;17
31. Dezember 1999;Basel;M;Sri Lanka;128;1999;Matthäus;17
31. Dezember 1999;Basel;W;Finnland;4;1999;Matthäus;17
31. Dezember 1999;Basel;W;Spanien;229;1999;Matthäus;17
31. Dezember 2007;Basel;M;Costa Rica;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;Gambia;2;2007;Matthäus;17
31. Dezember 2007;Basel;M;Libyen;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;Sierra Leone;2;2007;Matthäus;17
31. Dezember 2007;Basel;M;Staat unbekannt oder nicht angegeben;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Indien;38;2007;Matthäus;17
31. Dezember 2007;Basel;W;Kongo (Kinshasa);2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Kuba;5;2007;Matthäus;17
31. Dezember 2007;Basel;W;Liechtenstein;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Moldova;1;2007;Matthäus;17
31. Dezember 2007;Basel;W;Venezuela;8;2007;Matthäus;17
31. Dezember 2007;Basel;M;Angola;14;2007;Matthäus;17
31. Dezember 2007;Basel;M;Guinea;3;2007;Matthäus;17
31. Dezember 2007;Basel;M;Lettland;1;2007;Matthäus;17
31. Dezember 2007;Basel;M;Malaysia;2;2007;Matthäus;17
31. Dezember 2007;Basel;W;Irak;13;2007;Matthäus;17
31. Dezember 2024;Basel;M;Cabo Verde;1;2024;Matthäus;17
31. Dezember 2024;Basel;M;Indien;110;2024;Matthäus;17
31. Dezember 2013;Basel;M;Mali;3;2013;Matthäus;17
31. Dezember 2013;Basel;W;El Salvador;1;2013;Matthäus;17
31. Dezember 2013;Basel;W;Malta;1;2013;Matthäus;17
31. Dezember 2013;Basel;W;Peru;3;2013;Matthäus;17
31. Dezember 2013;Basel;W;Schweiz;4010;2013;Matthäus;17
31. Dezember 2016;Basel;M;Kenia;1;2016;Matthäus;17
31. Dezember 2016;Basel;M;Kosovo;227;2016;Matthäus;17
31. Dezember 2016;Basel;M;Litauen;1;2016;Matthäus;17
31. Dezember 2016;Basel;M;Luxemburg;1;2016;Matthäus;17
31. Dezember 2016;Basel;M;Tunesien;15;2016;Matthäus;17
31. Dezember 2016;Basel;M;Usbekistan;1;2016;Matthäus;17
31. Dezember 2016;Basel;M;Zypern;2;2016;Matthäus;17
31. Dezember 2016;Basel;W;Angola;6;2016;Matthäus;17
31. Dezember 2016;Basel;W;Bosnien und Herzegowina;47;2016;Matthäus;17
31. Dezember 2016;Basel;W;Israel;3;2016;Matthäus;17
31. Dezember 2016;Basel;W;Italien;394;2016;Matthäus;17
31. Dezember 2016;Basel;W;Jamaika;2;2016;Matthäus;17
31. Dezember 2016;Basel;W;Lettland;4;2016;Matthäus;17
31. Dezember 2016;Basel;W;Mali;1;2016;Matthäus;17
31. Dezember 2016;Basel;W;Nepal;1;2016;Matthäus;17
31. Dezember 2016;Basel;W;Nigeria;5;2016;Matthäus;17
31. Dezember 2011;Basel;M;Neuseeland;1;2011;Matthäus;17
31. Dezember 2011;Basel;M;Paraguay;1;2011;Matthäus;17
31. Dezember 2011;Basel;M;Uruguay;1;2011;Matthäus;17
31. Dezember 2011;Basel;M;Ägypten;5;2011;Matthäus;17
31. Dezember 2011;Basel;W;Australien;6;2011;Matthäus;17
31. Dezember 2011;Basel;W;Lettland;6;2011;Matthäus;17
31. Dezember 2011;Basel;M;Bangladesch;9;2011;Matthäus;17
31. Dezember 2011;Basel;M;Rumänien;9;2011;Matthäus;17
31. Dezember 2011;Basel;W;Kuba;4;2011;Matthäus;17
31. Dezember 2011;Basel;M;Slowenien;8;2011;Matthäus;17
31. Dezember 2011;Basel;W;Côte d'Ivoire;2;2011;Matthäus;17
31. Dezember 2016;Basel;W;Usbekistan;1;2016;Matthäus;17
31. Dezember 2016;Basel;W;Österreich;48;2016;Matthäus;17
31. Dezember 2020;Basel;W;Australien;3;2020;Matthäus;17
31. Dezember 2020;Basel;W;Belgien;9;2020;Matthäus;17
31. Dezember 2020;Basel;W;Griechenland;23;2020;Matthäus;17
31. Dezember 2020;Basel;W;Irland;7;2020;Matthäus;17
31. Dezember 2020;Basel;W;Luxemburg;3;2020;Matthäus;17
31. Dezember 2020;Basel;W;Venezuela;3;2020;Matthäus;17
31. Dezember 2019;Basel;M;Bangladesch;9;2019;Matthäus;17
31. Dezember 2019;Basel;M;Estland;1;2019;Matthäus;17
31. Dezember 2019;Basel;M;Senegal;3;2019;Matthäus;17
31. Dezember 2019;Basel;M;Thailand;5;2019;Matthäus;17
31. Dezember 2019;Basel;W;Angola;3;2019;Matthäus;17
31. Dezember 1993;Basel;M;Belgien;2;1993;Matthäus;17
31. Dezember 1993;Basel;M;Japan;8;1993;Matthäus;17
31. Dezember 1993;Basel;M;Liberia;1;1993;Matthäus;17
31. Dezember 1993;Basel;M;Schweiz;4081;1993;Matthäus;17
31. Dezember 1993;Basel;M;Senegal;3;1993;Matthäus;17
31. Dezember 1993;Basel;M;Österreich;34;1993;Matthäus;17
31. Dezember 1993;Basel;W;Afghanistan;4;1993;Matthäus;17
31. Dezember 1993;Basel;W;Brasilien;7;1993;Matthäus;17
31. Dezember 1993;Basel;W;Chile;7;1993;Matthäus;17
31. Dezember 1993;Basel;W;Thailand;13;1993;Matthäus;17
31. Dezember 1993;Basel;W;Tunesien;1;1993;Matthäus;17
31. Dezember 1993;Basel;W;Österreich;30;1993;Matthäus;17
31. Dezember 2008;Basel;W;Irak;13;2008;Matthäus;17
31. Dezember 2008;Basel;W;Portugal;177;2008;Matthäus;17
31. Dezember 2003;Basel;M;Angola;19;2003;Matthäus;17
31. Dezember 2012;Basel;M;Argentinien;3;2012;Matthäus;17
31. Dezember 2012;Basel;M;Guatemala;2;2012;Matthäus;17
31. Dezember 2012;Basel;M;Kongo (Kinshasa);6;2012;Matthäus;17
31. Dezember 2012;Basel;M;Mali;2;2012;Matthäus;17
31. Dezember 2012;Basel;M;Staat unbekannt oder nicht angegeben;5;2012;Matthäus;17
31. Dezember 2012;Basel;W;Vereinigte Staaten;54;2012;Matthäus;17
31. Dezember 2012;Basel;M;Togo;1;2012;Matthäus;17
31. Dezember 2012;Basel;M;Paraguay;1;2012;Matthäus;17
31. Dezember 2012;Basel;W;Bolivien;3;2012;Matthäus;17
31. Dezember 2012;Basel;W;Guatemala;1;2012;Matthäus;17
31. Dezember 2012;Basel;W;Österreich;41;2012;Matthäus;17
31. Dezember 2014;Basel;M;Algerien;13;2014;Matthäus;17
31. Dezember 2014;Basel;M;Aserbaidschan;4;2014;Matthäus;17
31. Dezember 2014;Basel;M;Bangladesch;8;2014;Matthäus;17
